sample_id,feature_path,aux_feature_path,violence,self_harm,nsfw,split,source,group_id,media_type,n_frames,feature_dim,aux_dim
ucf_crimes_ae52b5d7f5c7,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ae52b5d7f5c7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ae52b5d7f5c7.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos645_x264,video,64,768,4
ucf_crimes_f475ed7ac1b1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_f475ed7ac1b1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_f475ed7ac1b1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos646_x264,video,64,768,4
ucf_crimes_f87f7b885002,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_f87f7b885002.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_f87f7b885002.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos647_x264,video,64,768,4
ucf_crimes_bf8931055dac,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_bf8931055dac.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_bf8931055dac.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos648_x264,video,64,768,4
ucf_crimes_36a1bdca5917,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_36a1bdca5917.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_36a1bdca5917.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos649_x264,video,64,768,4
ucf_crimes_1ac62f87994b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_1ac62f87994b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_1ac62f87994b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos650_x264,video,64,768,4
ucf_crimes_11634dbe3ad8,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_11634dbe3ad8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_11634dbe3ad8.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos651_x264,video,64,768,4
ucf_crimes_4faa15ee76ba,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4faa15ee76ba.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4faa15ee76ba.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos652_x264,video,64,768,4
ucf_crimes_9f145a8b0ad9,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9f145a8b0ad9.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9f145a8b0ad9.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos653_x264,video,64,768,4
ucf_crimes_c8762df2d732,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_c8762df2d732.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_c8762df2d732.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos654_x264,video,64,768,4
ucf_crimes_7056df12d132,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_7056df12d132.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_7056df12d132.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos655_x264,video,64,768,4
ucf_crimes_4dd2ede52dfa,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4dd2ede52dfa.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4dd2ede52dfa.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos657_x264,video,64,768,4
ucf_crimes_be3ac9576862,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_be3ac9576862.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_be3ac9576862.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos658_x264,video,64,768,4
ucf_crimes_ad575ceb2ae4,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ad575ceb2ae4.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ad575ceb2ae4.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos659_x264,video,64,768,4
ucf_crimes_fe41834b1160,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_fe41834b1160.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_fe41834b1160.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos660_x264,video,64,768,4
ucf_crimes_2a78708c8ca6,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2a78708c8ca6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2a78708c8ca6.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos661_x264,video,64,768,4
ucf_crimes_4a14001d7fa5,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4a14001d7fa5.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4a14001d7fa5.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos662_x264,video,64,768,4
ucf_crimes_145955cb1af8,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_145955cb1af8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_145955cb1af8.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos664_x264,video,64,768,4
ucf_crimes_44b3060db8cf,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_44b3060db8cf.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_44b3060db8cf.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos665_x264,video,64,768,4
ucf_crimes_993899b58b16,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_993899b58b16.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_993899b58b16.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos666_x264,video,64,768,4
ucf_crimes_99aeedb07984,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_99aeedb07984.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_99aeedb07984.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos667_x264,video,64,768,4
ucf_crimes_29147c2ff339,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_29147c2ff339.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_29147c2ff339.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos668_x264,video,64,768,4
ucf_crimes_2521d73744c5,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2521d73744c5.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2521d73744c5.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos669_x264,video,64,768,4
ucf_crimes_323de81d3e02,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_323de81d3e02.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_323de81d3e02.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos670_x264,video,64,768,4
ucf_crimes_cd46da609f43,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_cd46da609f43.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_cd46da609f43.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos671_x264,video,64,768,4
ucf_crimes_e2e341fd2831,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e2e341fd2831.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e2e341fd2831.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos672_x264,video,64,768,4
ucf_crimes_be099686375f,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_be099686375f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_be099686375f.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos673_x264,video,64,768,4
ucf_crimes_d779d9a1b6fe,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_d779d9a1b6fe.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_d779d9a1b6fe.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos674_x264,video,64,768,4
ucf_crimes_8a3bbe1307fe,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_8a3bbe1307fe.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_8a3bbe1307fe.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos675_x264,video,64,768,4
ucf_crimes_f17f9aa38b3d,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_f17f9aa38b3d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_f17f9aa38b3d.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos677_x264,video,64,768,4
ucf_crimes_f3076f6a1722,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_f3076f6a1722.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_f3076f6a1722.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos679_x264,video,64,768,4
ucf_crimes_8feb64656dff,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_8feb64656dff.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_8feb64656dff.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos680_x264,video,64,768,4
ucf_crimes_048fe46321ec,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_048fe46321ec.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_048fe46321ec.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos681_x264,video,64,768,4
ucf_crimes_1309dcbb2c9f,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_1309dcbb2c9f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_1309dcbb2c9f.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos682_x264,video,64,768,4
ucf_crimes_37305e2c9bbf,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_37305e2c9bbf.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_37305e2c9bbf.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos683_x264,video,64,768,4
ucf_crimes_265ee609e39e,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_265ee609e39e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_265ee609e39e.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos684_x264,video,64,768,4
ucf_crimes_70fd906ac981,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_70fd906ac981.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_70fd906ac981.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos685_x264,video,64,768,4
ucf_crimes_a60bb6007c44,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a60bb6007c44.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a60bb6007c44.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos687_x264,video,64,768,4
ucf_crimes_b0f101e85fa1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b0f101e85fa1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b0f101e85fa1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos688_x264,video,64,768,4
ucf_crimes_de418ce17c33,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_de418ce17c33.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_de418ce17c33.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos689_x264,video,64,768,4
ucf_crimes_e18976da0d32,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e18976da0d32.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e18976da0d32.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos690_x264,video,64,768,4
ucf_crimes_60ceac09bcbc,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_60ceac09bcbc.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_60ceac09bcbc.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos692_x264,video,64,768,4
ucf_crimes_66e45a90dbfd,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_66e45a90dbfd.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_66e45a90dbfd.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos693_x264,video,64,768,4
ucf_crimes_449a6b1cd9e4,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_449a6b1cd9e4.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_449a6b1cd9e4.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos694_x264,video,64,768,4
ucf_crimes_fd41334a7354,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_fd41334a7354.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_fd41334a7354.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos695_x264,video,64,768,4
ucf_crimes_b7bcda79c5a8,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b7bcda79c5a8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b7bcda79c5a8.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos698_x264,video,64,768,4
ucf_crimes_11285c065be6,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_11285c065be6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_11285c065be6.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos699_x264,video,64,768,4
ucf_crimes_b8aa5c0662cf,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b8aa5c0662cf.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b8aa5c0662cf.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos700_x264,video,64,768,4
ucf_crimes_8228d8a67f15,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_8228d8a67f15.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_8228d8a67f15.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos701_x264,video,64,768,4
ucf_crimes_aa94cc708f8e,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_aa94cc708f8e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_aa94cc708f8e.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos703_x264,video,64,768,4
ucf_crimes_504f9ab773c2,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_504f9ab773c2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_504f9ab773c2.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos705_x264,video,64,768,4
ucf_crimes_6a453952cff3,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_6a453952cff3.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_6a453952cff3.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos706_x264,video,64,768,4
ucf_crimes_0bdd029897e1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_0bdd029897e1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_0bdd029897e1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos707_x264,video,64,768,4
ucf_crimes_a271e547d5de,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a271e547d5de.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a271e547d5de.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos708_x264,video,64,768,4
ucf_crimes_9fd3fb7d7e30,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9fd3fb7d7e30.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9fd3fb7d7e30.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos709_x264,video,64,768,4
ucf_crimes_6bc7a1fe6fe0,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_6bc7a1fe6fe0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_6bc7a1fe6fe0.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos711_x264,video,64,768,4
ucf_crimes_6e76397a5d6e,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_6e76397a5d6e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_6e76397a5d6e.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos712_x264,video,64,768,4
ucf_crimes_e995c00a0de1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e995c00a0de1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e995c00a0de1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos713_x264,video,64,768,4
ucf_crimes_d5c698beb43a,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_d5c698beb43a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_d5c698beb43a.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos714_x264,video,64,768,4
ucf_crimes_4937a98441e3,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4937a98441e3.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4937a98441e3.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos715_x264,video,64,768,4
ucf_crimes_a34634420749,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a34634420749.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a34634420749.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos716_x264,video,64,768,4
ucf_crimes_376c1db741ae,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_376c1db741ae.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_376c1db741ae.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos718_x264,video,64,768,4
ucf_crimes_a51bf57603f0,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a51bf57603f0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a51bf57603f0.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos719_x264,video,64,768,4
ucf_crimes_2f6fb695685f,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2f6fb695685f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2f6fb695685f.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos720_x264,video,64,768,4
ucf_crimes_79934ff7e09a,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_79934ff7e09a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_79934ff7e09a.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos721_x264,video,64,768,4
ucf_crimes_2faf901eacf1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2faf901eacf1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2faf901eacf1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos726_x264,video,64,768,4
ucf_crimes_4f7a88089859,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4f7a88089859.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4f7a88089859.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos727_x264,video,64,768,4
ucf_crimes_6573de72af0c,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_6573de72af0c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_6573de72af0c.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos728_x264,video,64,768,4
ucf_crimes_d8569e32a950,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_d8569e32a950.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_d8569e32a950.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos729_x264,video,64,768,4
ucf_crimes_c2b014b02397,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_c2b014b02397.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_c2b014b02397.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos730_x264,video,64,768,4
ucf_crimes_17dcfd09ebca,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_17dcfd09ebca.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_17dcfd09ebca.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos731_x264,video,64,768,4
ucf_crimes_b8b2c86ecd1d,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b8b2c86ecd1d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b8b2c86ecd1d.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos732_x264,video,64,768,4
ucf_crimes_7af0ce4efe51,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_7af0ce4efe51.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_7af0ce4efe51.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos733_x264,video,64,768,4
ucf_crimes_2845669b70c5,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2845669b70c5.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2845669b70c5.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos734_x264,video,64,768,4
ucf_crimes_b2a871d3d8ca,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b2a871d3d8ca.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b2a871d3d8ca.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos735_x264,video,64,768,4
ucf_crimes_dc7e1ed0a3c5,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_dc7e1ed0a3c5.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_dc7e1ed0a3c5.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos736_x264,video,64,768,4
ucf_crimes_162f1c6f3363,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_162f1c6f3363.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_162f1c6f3363.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos737_x264,video,64,768,4
ucf_crimes_559e24a1b0fa,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_559e24a1b0fa.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_559e24a1b0fa.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos738_x264,video,64,768,4
ucf_crimes_d0be9a9095e0,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_d0be9a9095e0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_d0be9a9095e0.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos739_x264,video,64,768,4
ucf_crimes_40c64696546a,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_40c64696546a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_40c64696546a.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos740_x264,video,64,768,4
ucf_crimes_3c7294750546,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_3c7294750546.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_3c7294750546.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos741_x264,video,64,768,4
